Date,Time,Location,Vehicle_Type,Avg_Speed_kmph,Congestion_Level_pct,Weather
2023-07-08,19:15,Station Road,Auto-Rickshaw,11.4,64.8,Clear
2023-05-17,12:15,Central Ave,Car,26.4,31.7,Clear
2023-11-26,13:00,North Junction,Truck,35.1,7.0,Rain
2023-04-02,08:45,Central Ave,Truck,20.1,58.1,Clear
2023-08-08,18:45,North Junction,Motorbike,7.9,92.7,Cloudy
2023-12-15,10:30,Industrial Zone,Car,38.5,16.7,Clear
2023-04-13,04:15,University Rd,Car,39.5,17.7,Clear
2023-07-25,21:00,Industrial Zone,Car,43.2,5.1,Clear
2023-02-07,04:45,Industrial Zone,Car,46.8,1.7,Clear
2023-03-24,16:00,Market Street,Car,20.1,63.9,Rain
2023-04-10,01:45,Old Town,Bicycle,16.6,25.0,Fog
2023-04-01,17:15,Harbor Blvd,Motorbike,20.8,76.3,Clear
2023-05-04,09:30,Industrial Zone,Auto-Rickshaw,13.9,50.4,Clear
2023-05-29,13:00,South Park,Auto-Rickshaw,16.3,38.6,Clear
2023-12-07,06:45,Riverside,Car,33.5,19.4,Clear
2023-03-27,14:30,Old Town,Car,40.7,27.6,Rain
2023-05-13,15:45,Riverside,Car,34.6,38.7,Clear
2023-09-14,14:15,North Junction,Car,27.9,56.8,Clear
2023-02-04,04:15,Central Ave,Truck,27.9,35.9,Rain
2023-03-27,00:45,Riverside,Motorbike,49.9,13.7,Clear
2023-08-07,20:00,Market Street,Car,32.7,33.7,Clear
2023-05-19,14:00,Riverside,Truck,21.8,41.6,Clear
2023-08-19,13:15,Market Street,Motorbike,35.4,35.1,Clear
2023-11-23,05:30,Riverside,Car,46.5,1.7,Clear
2023-10-18,12:00,Market Street,Auto-Rickshaw,16.6,76.3,Cloudy
2023-04-26,12:30,Old Town,Motorbike,36.5,35.0,Clear
2023-02-12,12:30,University Rd,Car,33.6,31.7,Clear
2023-07-22,00:30,Station Road,Motorbike,45.8,18.5,Clear
2023-03-10,11:30,Market Street,Bicycle,9.3,46.4,Fog
2023-10-01,14:00,University Rd,Motorbike,39.0,29.1,Clear
2023-11-18,02:45,Harbor Blvd,Motorbike,40.5,22.4,Cloudy
2023-08-20,22:15,Old Town,Auto-Rickshaw,19.4,19.8,Cloudy
2023-05-20,01:15,Old Town,Truck,32.7,17.3,Clear
2023-10-18,05:45,Industrial Zone,Auto-Rickshaw,20.5,25.1,Clear
2023-10-30,04:00,Industrial Zone,Bicycle,21.8,0.7,Clear
2023-05-21,15:00,Riverside,Bicycle,12.5,37.8,Clear
2023-06-02,00:45,Old Town,Motorbike,30.4,39.9,Rain
2023-10-11,02:00,University Rd,Car,25.4,38.9,Fog
2023-01-18,21:15,University Rd,Motorbike,39.6,24.1,Rain
2023-03-06,03:30,Industrial Zone,Car,42.2,0.0,Clear
2023-07-29,00:45,Central Ave,Motorbike,33.7,38.4,Rain
2023-12-29,18:15,University Rd,Car,22.6,54.2,Clear
2023-11-25,20:30,Riverside,Car,27.9,36.9,Clear
2023-03-19,13:30,University Rd,Car,40.0,19.7,Cloudy
2023-08-11,05:45,Central Ave,Car,30.3,32.9,Clear
2023-07-12,01:45,Old Town,Motorbike,35.0,47.2,Cloudy
2023-07-07,10:30,Market Street,Car,39.6,24.2,Clear
2023-05-13,17:00,Harbor Blvd,Auto-Rickshaw,13.7,62.7,Clear
2023-08-20,22:30,Old Town,Car,42.6,10.5,Clear
2023-06-10,08:15,Industrial Zone,Car,13.4,83.3,Clear
2023-12-17,10:30,Riverside,Bicycle,17.8,37.1,Clear
2023-12-21,05:00,Old Town,Car,42.2,11.9,Clear
2023-04-13,01:15,Station Road,Car,23.0,47.4,Rain
2023-07-19,17:30,Market Street,Motorbike,14.7,96.7,Clear
2023-07-09,18:30,South Park,Car,14.2,74.2,Rain
2023-01-14,04:45,Riverside,Car,32.7,35.7,Clear
2023-04-30,03:45,North Junction,Motorbike,39.4,22.7,Clear
2023-05-13,08:15,Central Ave,Bicycle,13.3,49.3,Clear
2023-03-13,01:45,Central Ave,Car,27.8,40.1,Cloudy
2023-08-18,17:15,Harbor Blvd,Auto-Rickshaw,6.3,70.1,Clear
2023-01-05,14:00,Market Street,Car,32.8,39.6,Rain
2023-03-31,19:00,Central Ave,Motorbike,23.3,69.4,Cloudy
2023-06-07,16:00,University Rd,Motorbike,38.2,36.4,Clear
2023-05-04,05:45,Harbor Blvd,Motorbike,40.6,27.5,Rain
2023-08-05,14:30,Central Ave,Auto-Rickshaw,21.1,31.7,Cloudy
2023-10-20,00:00,Riverside,Motorbike,37.8,25.2,Clear
2023-06-27,21:30,South Park,Motorbike,33.4,25.7,Clear
2023-09-24,18:00,Market Street,Car,15.6,90.9,Clear
2023-05-19,18:15,Market Street,Motorbike,26.8,68.1,Rain
2023-05-05,17:45,Central Ave,Truck,8.7,75.4,Clear
2023-08-31,01:45,Old Town,Car,40.1,12.4,Clear
2023-06-28,01:15,North Junction,Auto-Rickshaw,21.4,21.2,Clear
2023-05-29,06:15,University Rd,Car,41.4,7.7,Rain
2023-04-28,22:15,Station Road,Car,30.6,33.8,Clear
2023-06-28,15:30,Harbor Blvd,Car,32.6,29.7,Clear
2023-10-12,03:45,Market Street,Car,27.3,51.6,Clear
2023-08-02,23:15,North Junction,Auto-Rickshaw,16.1,24.4,Clear
2023-06-27,20:15,Station Road,Truck,12.6,56.2,Cloudy
2023-02-17,20:45,Old Town,Car,27.6,37.0,Clear
2023-10-10,13:15,Station Road,Truck,19.4,32.0,Clear
2023-09-30,11:00,Market Street,Car,23.4,50.8,Clear
2023-11-22,12:15,North Junction,Car,20.7,46.8,Clear
2023-01-22,00:45,Harbor Blvd,Motorbike,47.8,12.8,Clear
2023-06-08,01:00,North Junction,Car,33.1,39.6,Cloudy
2023-02-10,07:30,Riverside,Car,24.8,57.8,Cloudy
2023-01-10,01:15,Central Ave,Motorbike,42.3,22.1,Clear
2023-10-20,17:15,Central Ave,Car,20.6,72.4,Clear
2023-02-28,01:45,University Rd,Car,32.8,32.5,Rain
2023-02-02,03:30,Riverside,Car,28.1,32.9,Clear
2023-01-23,23:15,Station Road,Car,31.1,33.1,Stormy
2023-05-24,16:15,Industrial Zone,Car,32.2,28.9,Clear
2023-03-09,20:00,Central Ave,Car,31.5,29.6,Rain
2023-04-03,02:30,Industrial Zone,Car,36.7,17.4,Clear
2023-05-09,12:30,Riverside,Truck,22.7,35.3,Clear
2023-10-10,20:30,Old Town,Auto-Rickshaw,16.0,26.0,Clear
2023-07-04,23:15,Old Town,Truck,28.0,15.0,Clear
2023-01-19,01:15,South Park,Truck,20.1,30.9,Cloudy
2023-06-28,20:30,Market Street,Car,37.2,20.9,Cloudy
2023-07-28,07:15,Industrial Zone,Car,25.5,61.9,Rain
2023-02-20,21:30,Old Town,Car,35.0,12.2,Clear
2023-06-02,21:15,South Park,Car,44.8,4.6,Clear
2023-07-14,21:30,Riverside,Car,43.0,0.8,Clear
2023-05-23,06:15,Industrial Zone,Car,48.6,0.0,Clear
2023-01-31,07:45,University Rd,Car,8.5,91.9,Rain
2023-05-13,03:45,Industrial Zone,Car,33.9,21.4,Rain
2023-02-20,07:45,University Rd,Car,29.7,47.8,Fog
2023-09-11,17:00,University Rd,Bus,10.3,70.9,Clear
2023-06-18,09:00,Riverside,Car,26.5,54.4,Clear
2023-08-06,07:30,Industrial Zone,Car,21.1,57.2,Cloudy
2023-06-20,10:00,Central Ave,Car,20.6,65.4,Cloudy
2023-09-27,05:45,Station Road,Auto-Rickshaw,22.4,15.8,Rain
2023-03-02,10:15,Harbor Blvd,Motorbike,43.3,27.9,Stormy
2023-09-01,16:45,Central Ave,Auto-Rickshaw,18.0,39.9,Stormy
2023-07-26,01:45,University Rd,Car,42.4,0.0,Clear
2023-12-26,02:45,Central Ave,Motorbike,41.3,26.0,Clear
2023-08-29,09:00,South Park,Car,23.3,52.2,Clear
2023-06-26,05:30,North Junction,Car,36.0,22.4,Cloudy
2023-03-05,01:30,Harbor Blvd,Car,36.9,23.5,Clear
2023-02-19,00:30,Central Ave,Car,29.3,40.6,Clear
2023-11-12,17:00,Riverside,Bus,11.5,64.3,Clear
2023-03-21,16:45,South Park,Truck,26.4,38.1,Clear
2023-02-20,13:15,Riverside,Car,24.7,58.4,Cloudy
2023-07-09,12:15,University Rd,Bus,17.2,50.6,Rain
2023-01-23,01:30,North Junction,Car,21.4,61.8,Clear
2023-09-29,05:30,Market Street,Car,40.1,15.0,Clear
2023-04-04,12:00,North Junction,Car,24.1,62.9,Clear
2023-10-14,12:30,Market Street,Motorbike,26.9,61.4,Rain
2023-08-06,09:15,Riverside,Bus,14.8,68.5,Clear
2023-06-05,19:15,Central Ave,Bicycle,6.1,77.0,Fog
2023-09-25,11:15,Riverside,Motorbike,38.0,24.0,Clear
2023-07-13,20:00,Riverside,Auto-Rickshaw,25.2,7.7,Clear
2023-03-24,09:30,University Rd,Truck,17.2,54.5,Clear
2023-10-27,21:30,Riverside,Car,39.3,17.4,Cloudy
2023-01-06,18:15,University Rd,Motorbike,19.6,74.5,Clear
2023-02-08,03:15,North Junction,Car,31.1,36.2,Cloudy
2023-02-01,11:30,Industrial Zone,Car,31.4,49.2,Clear
2023-04-29,12:45,Central Ave,Motorbike,34.3,41.3,Clear
2023-06-21,19:30,Station Road,Auto-Rickshaw,17.1,63.7,Clear
2023-07-18,20:00,Old Town,Truck,26.0,28.7,Clear
2023-07-29,03:45,Market Street,Car,29.4,38.8,Clear
2023-09-15,01:00,South Park,Car,32.6,21.9,Cloudy
2023-11-25,20:15,University Rd,Bus,24.5,7.8,Clear
2023-12-27,10:30,Harbor Blvd,Car,36.3,17.7,Clear
2023-01-03,01:30,Riverside,Car,40.7,16.3,Clear
2023-02-07,07:00,South Park,Motorbike,20.3,61.0,Clear
2023-03-14,07:30,North Junction,Car,27.3,46.4,Clear
2023-06-14,17:00,Central Ave,Motorbike,6.4,95.7,Clear
2023-05-29,13:45,Industrial Zone,Bus,21.3,30.0,Clear
2023-01-28,11:15,Central Ave,Motorbike,38.0,29.4,Clear
2023-05-03,23:15,Market Street,Car,32.6,46.8,Rain
2023-11-28,14:45,Old Town,Truck,20.1,47.9,Clear
2023-07-11,21:30,Market Street,Car,37.8,25.9,Clear
2023-06-08,17:00,Market Street,Motorbike,22.2,65.6,Stormy
2023-01-07,17:15,Market Street,Car,13.6,82.0,Cloudy
2023-06-17,10:15,South Park,Bus,23.4,30.0,Clear
2023-08-23,01:30,Station Road,Car,38.2,23.8,Clear
2023-06-29,01:15,Station Road,Car,34.5,25.0,Clear
2023-09-16,05:45,University Rd,Motorbike,43.9,13.1,Clear
2023-08-07,15:45,North Junction,Car,23.4,59.7,Clear
2023-03-12,04:30,North Junction,Motorbike,46.6,13.7,Fog
2023-03-03,17:15,University Rd,Car,20.1,68.6,Clear
2023-08-06,01:30,Industrial Zone,Bus,25.0,29.9,Clear
2023-12-27,11:00,Old Town,Car,38.3,33.1,Cloudy
2023-02-04,04:45,Industrial Zone,Auto-Rickshaw,25.0,17.9,Clear
2023-12-18,20:15,Market Street,Auto-Rickshaw,12.6,44.7,Clear
2023-04-18,08:00,Industrial Zone,Motorbike,27.0,64.0,Rain
2023-11-03,13:15,Central Ave,Auto-Rickshaw,13.9,44.4,Clear
2023-04-23,19:45,Harbor Blvd,Motorbike,15.9,84.3,Clear
2023-12-24,14:15,North Junction,Car,21.1,73.7,Cloudy
2023-12-04,02:15,Industrial Zone,Car,35.4,20.8,Cloudy
2023-07-26,07:15,North Junction,Auto-Rickshaw,12.1,90.4,Rain
2023-11-28,13:00,Industrial Zone,Car,39.9,21.5,Clear
2023-02-01,16:15,North Junction,Motorbike,36.4,25.8,Clear
2023-09-06,13:45,Market Street,Car,30.1,42.0,Clear
2023-12-06,22:15,Riverside,Motorbike,45.7,23.5,Clear
2023-07-15,19:00,North Junction,Car,20.1,71.4,Cloudy
2023-06-19,03:00,Old Town,Car,33.3,33.8,Clear
2023-05-27,01:45,University Rd,Motorbike,39.9,22.8,Clear
2023-02-23,21:30,Industrial Zone,Motorbike,50.4,6.0,Cloudy
2023-10-25,13:00,Old Town,Auto-Rickshaw,14.0,42.1,Cloudy
2023-02-22,15:00,Central Ave,Car,27.7,49.9,Fog
2023-09-10,01:45,University Rd,Motorbike,25.6,42.7,Rain
2023-08-26,18:45,Old Town,Motorbike,21.2,70.1,Stormy
2023-08-11,00:30,Riverside,Car,47.1,0.0,Clear
2023-08-04,15:00,Harbor Blvd,Car,26.0,59.3,Fog
2023-10-28,10:45,Station Road,Bus,15.8,52.9,Clear
2023-01-20,21:15,Central Ave,Car,33.4,21.3,Clear
2023-11-13,13:30,Market Street,Bus,23.2,33.1,Rain
2023-07-20,10:15,Old Town,Car,28.5,49.9,Clear
2023-03-13,06:30,South Park,Car,43.9,14.2,Clear
2023-06-15,23:00,Central Ave,Car,23.2,51.5,Clear
2023-10-21,23:45,Market Street,Motorbike,35.9,37.0,Clear
2023-09-09,13:45,South Park,Bus,21.3,28.2,Clear
2023-03-24,10:45,North Junction,Car,27.8,54.5,Clear
2023-02-11,04:00,North Junction,Bus,28.1,18.4,Clear
2023-07-15,23:30,North Junction,Car,29.1,35.0,Clear
2023-01-23,23:30,University Rd,Motorbike,40.3,14.3,Clear
2023-01-28,13:15,Station Road,Auto-Rickshaw,15.8,46.0,Clear
2023-08-02,02:30,Industrial Zone,Truck,30.5,18.6,Clear
2023-08-23,07:45,Market Street,Car,22.7,54.9,Clear
2023-08-27,17:00,South Park,Motorbike,25.2,61.0,Clear
2023-07-23,04:45,Riverside,Truck,19.6,48.1,Cloudy
2023-03-19,18:30,Riverside,Car,23.5,57.9,Fog
2023-01-02,03:30,Harbor Blvd,Motorbike,53.9,0.3,Clear
2023-04-08,09:15,South Park,Car,31.0,41.0,Clear
2023-07-10,17:00,University Rd,Car,16.4,78.2,Fog
2023-07-20,16:00,Riverside,Car,27.9,45.1,Clear
2023-02-24,13:00,Harbor Blvd,Motorbike,43.0,18.7,Clear
2023-12-01,04:30,Industrial Zone,Car,39.0,18.7,Cloudy
2023-06-14,13:45,Central Ave,Motorbike,29.2,44.4,Clear
2023-12-03,00:30,Old Town,Car,32.0,36.2,Fog
2023-07-19,13:45,Riverside,Car,30.3,38.4,Cloudy
2023-01-11,10:45,Old Town,Car,25.8,41.3,Clear
2023-07-02,18:45,University Rd,Auto-Rickshaw,14.5,39.0,Cloudy
2023-01-19,09:30,Industrial Zone,Auto-Rickshaw,9.8,76.4,Clear
2023-03-23,15:45,Central Ave,Motorbike,18.9,75.9,Clear
2023-05-22,14:00,South Park,Car,30.4,49.5,Stormy
2023-05-30,23:15,North Junction,Bus,19.8,28.5,Cloudy
2023-04-28,21:00,North Junction,Motorbike,31.2,50.4,Cloudy
2023-10-03,06:00,North Junction,Bus,22.0,23.7,Clear
2023-09-03,17:00,South Park,Auto-Rickshaw,18.2,45.8,Clear
2023-06-08,13:00,South Park,Auto-Rickshaw,10.9,52.4,Cloudy
2023-02-23,12:30,Industrial Zone,Car,38.2,33.3,Clear
2023-05-03,07:00,Harbor Blvd,Car,15.4,90.0,Clear
2023-09-23,14:45,Old Town,Bus,14.6,43.1,Rain
2023-05-06,08:00,South Park,Motorbike,45.9,16.6,Clear
2023-10-25,06:15,Old Town,Car,32.2,27.9,Clear
2023-08-13,09:30,Station Road,Car,15.7,71.2,Clear
2023-08-07,20:00,Harbor Blvd,Car,38.6,10.4,Clear
2023-02-07,22:30,Harbor Blvd,Car,35.8,13.0,Clear
2023-01-08,02:15,Old Town,Truck,26.2,14.9,Clear
2023-04-02,18:15,Harbor Blvd,Bicycle,13.1,52.3,Clear
2023-09-25,16:30,Harbor Blvd,Truck,17.9,48.6,Rain
2023-02-11,07:15,Harbor Blvd,Car,19.5,69.2,Rain
2023-12-29,01:30,University Rd,Auto-Rickshaw,21.2,29.3,Clear
2023-07-15,09:45,Old Town,Car,22.1,70.4,Clear
2023-09-03,04:45,Market Street,Truck,27.4,28.4,Cloudy
2023-09-02,10:00,University Rd,Car,32.8,41.8,Cloudy
2023-10-29,12:30,Station Road,Car,35.0,26.1,Clear
2023-09-15,00:00,Harbor Blvd,Car,32.1,28.9,Clear
2023-06-20,01:00,North Junction,Bus,27.9,14.3,Clear
2023-11-05,19:30,Station Road,Truck,3.6,100.0,Cloudy
2023-08-03,07:30,South Park,Car,24.9,62.6,Clear
2023-01-08,06:45,Central Ave,Truck,22.1,28.6,Cloudy
2023-01-17,19:45,Central Ave,Auto-Rickshaw,9.5,76.0,Clear
2023-11-25,18:15,University Rd,Car,20.7,56.7,Clear
2023-08-29,01:00,University Rd,Motorbike,49.2,5.2,Clear
2023-02-04,09:15,North Junction,Truck,15.9,62.5,Cloudy
2023-11-03,15:00,Station Road,Motorbike,15.4,77.7,Rain
2023-06-08,02:45,Station Road,Car,40.9,6.3,Clear
2023-05-12,02:00,Station Road,Auto-Rickshaw,17.9,44.7,Rain
2023-06-06,11:30,Central Ave,Truck,18.6,59.4,Clear
2023-12-06,14:15,Harbor Blvd,Car,25.0,48.3,Clear
2023-12-09,10:45,University Rd,Car,29.9,27.7,Cloudy
2023-05-12,01:15,South Park,Car,37.2,26.5,Cloudy
2023-01-16,11:15,Old Town,Truck,22.3,39.0,Clear
2023-11-24,10:15,South Park,Car,26.2,47.7,Rain
2023-07-22,08:30,North Junction,Auto-Rickshaw,11.9,63.1,Clear
2023-04-30,10:30,Riverside,Motorbike,33.7,36.4,Stormy
2023-10-22,13:00,Station Road,Auto-Rickshaw,14.1,55.9,Clear
2023-06-19,06:00,Market Street,Bicycle,13.5,31.8,Rain
2023-12-18,03:30,Harbor Blvd,Car,38.4,18.1,Clear
2023-10-29,15:30,North Junction,Car,28.8,47.6,Cloudy
2023-04-26,15:45,South Park,Car,34.8,22.3,Clear
2023-11-16,11:00,Harbor Blvd,Car,26.4,48.9,Rain
2023-10-17,13:45,Central Ave,Bus,22.7,27.9,Clear
2023-12-05,19:00,Station Road,Car,10.9,91.2,Fog
2023-06-06,14:30,Industrial Zone,Car,35.8,27.1,Cloudy
2023-03-04,06:00,University Rd,Car,38.1,22.5,Cloudy
2023-04-16,20:15,Riverside,Motorbike,32.6,37.5,Rain
2023-01-29,04:45,Old Town,Motorbike,31.7,35.3,Clear
2023-11-02,18:45,Old Town,Motorbike,19.8,74.7,Clear
2023-08-13,14:30,Harbor Blvd,Car,42.1,17.6,Cloudy
2023-02-05,22:15,Station Road,Truck,19.6,42.1,Clear
2023-04-16,20:00,Riverside,Car,45.7,0.0,Clear
2023-09-04,09:00,Central Ave,Car,12.4,84.3,Clear
2023-10-01,21:30,Station Road,Car,31.1,43.2,Cloudy
2023-01-15,01:30,Central Ave,Car,35.0,23.3,Clear
2023-09-16,08:45,Harbor Blvd,Bicycle,12.5,65.2,Cloudy
2023-03-18,17:45,University Rd,Auto-Rickshaw,10.6,82.1,Fog
2023-03-11,12:45,South Park,Motorbike,27.0,44.2,Cloudy
2023-06-07,15:45,North Junction,Motorbike,30.5,46.8,Cloudy
2023-07-13,23:45,University Rd,Car,46.4,0.0,Clear
2023-04-06,20:00,North Junction,Motorbike,34.9,47.5,Rain
2023-03-27,15:15,Station Road,Car,35.8,32.0,Clear
2023-04-15,02:45,Market Street,Bus,27.6,6.2,Clear
2023-04-10,09:45,Market Street,Bicycle,12.3,53.5,Clear
2023-09-06,06:15,Old Town,Motorbike,47.5,20.8,Clear
2023-05-14,22:00,Industrial Zone,Truck,31.5,16.6,Clear
2023-03-30,21:15,Old Town,Bicycle,16.6,24.0,Cloudy
2023-01-17,12:30,Market Street,Motorbike,24.8,54.4,Rain
2023-08-13,21:15,Harbor Blvd,Motorbike,49.0,10.1,Clear
2023-09-08,06:15,Riverside,Bus,20.1,19.3,Rain
2023-09-07,09:30,Riverside,Car,20.3,63.6,Clear
2023-01-17,07:00,Riverside,Car,26.2,54.1,Clear
2023-12-01,19:45,Station Road,Car,18.7,53.6,Cloudy
2023-11-16,02:00,South Park,Car,34.7,27.8,Clear
2023-05-21,17:45,Central Ave,Motorbike,20.2,84.7,Fog
2023-06-04,23:00,South Park,Motorbike,38.1,33.3,Clear
2023-05-13,03:15,Harbor Blvd,Car,34.7,21.1,Clear
2023-04-17,09:15,Old Town,Auto-Rickshaw,15.9,32.5,Cloudy
2023-06-02,17:30,University Rd,Motorbike,8.3,100.0,Stormy
2023-04-10,12:15,Harbor Blvd,Motorbike,36.2,36.3,Clear
2023-01-30,11:45,Market Street,Car,33.7,40.4,Clear
2023-03-14,13:15,Market Street,Car,27.7,49.2,Fog
2023-06-22,11:00,Riverside,Car,33.3,42.3,Clear
2023-06-21,13:30,Harbor Blvd,Bus,30.4,24.3,Clear
2023-06-08,14:30,South Park,Motorbike,42.0,21.2,Clear
2023-02-19,01:00,Station Road,Truck,25.2,38.8,Cloudy
2023-01-16,21:30,Industrial Zone,Car,33.9,27.4,Rain
2023-12-16,20:00,Old Town,Motorbike,40.9,9.0,Clear
2023-06-17,00:00,Harbor Blvd,Car,31.9,26.9,Clear
2023-01-17,18:45,University Rd,Truck,13.5,74.0,Clear
2023-01-12,05:30,Market Street,Car,28.0,31.4,Fog
2023-10-22,21:15,Central Ave,Car,20.8,62.0,Clear
2023-07-19,15:45,Station Road,Car,27.3,42.0,Clear
2023-09-10,12:30,Harbor Blvd,Car,26.6,46.0,Rain
2023-02-15,16:00,University Rd,Car,20.2,61.8,Fog
2023-03-10,23:00,Harbor Blvd,Truck,32.4,20.4,Clear
2023-11-02,04:45,Station Road,Car,26.0,31.6,Cloudy
2023-03-13,07:00,Old Town,Bus,12.2,64.7,Fog
2023-01-04,02:45,Central Ave,Motorbike,36.5,31.5,Clear
2023-06-26,07:15,University Rd,Auto-Rickshaw,10.8,75.6,Clear
2023-01-22,17:30,Harbor Blvd,Car,18.0,82.4,Clear
2023-07-23,06:45,North Junction,Car,17.8,68.5,Fog
2023-10-22,00:45,North Junction,Car,33.1,39.4,Fog
2023-01-05,18:45,Market Street,Car,17.2,60.9,Clear
2023-07-18,16:15,Riverside,Car,39.3,28.1,Clear
2023-04-22,09:15,Riverside,Motorbike,18.4,72.8,Cloudy
2023-07-18,17:45,Riverside,Car,20.7,68.4,Rain
2023-11-08,12:00,Central Ave,Car,25.7,56.1,Clear
2023-05-25,16:00,South Park,Car,24.5,61.6,Fog
2023-09-14,06:45,Old Town,Bicycle,15.2,23.9,Clear
2023-07-15,14:30,Market Street,Auto-Rickshaw,13.9,37.3,Clear
2023-09-12,03:15,South Park,Car,39.7,12.3,Clear
2023-07-11,12:30,Old Town,Car,33.6,36.2,Rain
2023-07-25,08:45,North Junction,Car,29.3,40.4,Clear
2023-12-29,17:30,North Junction,Bicycle,5.1,90.0,Clear
2023-01-15,07:30,University Rd,Car,17.2,81.2,Stormy
2023-02-10,21:00,South Park,Bus,20.8,35.2,Clear
2023-02-17,21:45,Old Town,Car,33.6,23.5,Clear
2023-07-08,20:00,Market Street,Car,38.8,14.3,Clear
2023-09-09,14:15,Riverside,Car,31.7,38.8,Clear
2023-05-10,15:30,Riverside,Bicycle,14.6,44.5,Cloudy
2023-06-24,23:15,Old Town,Car,36.7,25.3,Cloudy
2023-11-12,08:15,University Rd,Motorbike,26.7,57.6,Rain
2023-07-22,23:15,Market Street,Truck,28.9,16.2,Clear
2023-09-02,22:15,Riverside,Car,35.0,30.2,Clear
2023-06-19,17:30,South Park,Auto-Rickshaw,10.1,66.0,Cloudy
2023-03-15,08:30,Harbor Blvd,Bus,19.6,51.5,Cloudy
2023-12-29,12:45,Old Town,Car,30.1,35.5,Clear
2023-09-07,12:30,Market Street,Motorbike,22.8,61.9,Rain
2023-07-30,22:15,Market Street,Car,36.3,30.1,Cloudy
2023-09-03,02:15,Market Street,Auto-Rickshaw,14.7,39.1,Clear
2023-03-21,05:30,Market Street,Car,32.7,28.8,Clear
2023-10-20,12:45,Old Town,Car,32.4,42.5,Clear
2023-03-01,03:30,Market Street,Car,30.3,32.1,Cloudy
2023-03-09,00:00,Harbor Blvd,Car,27.7,47.4,Clear
2023-11-02,00:30,Station Road,Motorbike,50.9,9.0,Cloudy
2023-11-21,11:00,Harbor Blvd,Bus,26.8,36.4,Cloudy
2023-05-14,00:45,Industrial Zone,Motorbike,39.9,21.1,Cloudy
2023-01-04,19:15,University Rd,Car,23.4,54.8,Clear
2023-01-12,13:45,North Junction,Car,24.2,52.7,Clear
2023-12-13,08:15,University Rd,Car,27.3,47.4,Clear
2023-09-23,08:15,South Park,Car,31.1,41.2,Cloudy
2023-09-02,21:45,University Rd,Car,30.4,51.3,Fog
2023-04-20,00:15,North Junction,Car,46.8,3.6,Clear
2023-06-17,04:15,Market Street,Car,28.3,59.9,Rain
2023-04-14,08:00,South Park,Bus,14.2,55.0,Clear
2023-11-04,11:45,Market Street,Truck,9.9,49.3,Rain
2023-05-17,09:15,North Junction,Car,9.4,91.0,Clear
2023-11-03,21:45,University Rd,Truck,25.9,15.2,Clear
2023-04-04,04:15,Market Street,Truck,21.4,43.3,Fog
2023-05-07,23:30,Riverside,Motorbike,31.7,35.4,Clear
2023-05-11,03:45,Station Road,Motorbike,45.5,7.4,Clear
2023-09-23,10:15,Market Street,Car,30.8,49.6,Cloudy
2023-01-03,14:15,Old Town,Auto-Rickshaw,10.6,45.7,Clear
2023-09-17,06:45,Industrial Zone,Car,51.1,0.0,Clear
2023-05-14,13:15,Market Street,Car,37.3,14.7,Clear
2023-12-26,19:00,Harbor Blvd,Car,13.7,72.8,Rain
2023-06-05,08:45,South Park,Car,20.4,65.6,Clear
2023-04-28,18:45,Central Ave,Car,20.9,70.0,Clear
2023-10-22,19:30,North Junction,Motorbike,28.4,67.2,Cloudy
2023-12-01,18:00,South Park,Car,32.0,46.9,Fog
2023-11-14,00:15,Market Street,Car,33.5,38.4,Rain
2023-04-07,22:00,South Park,Motorbike,29.2,52.4,Clear
2023-11-23,10:30,Central Ave,Car,28.4,53.8,Clear
2023-03-24,22:30,Market Street,Bicycle,15.8,23.8,Rain
2023-07-19,12:15,North Junction,Car,11.0,89.3,Cloudy
2023-05-17,02:45,Old Town,Car,36.5,25.1,Clear
2023-01-24,01:30,Market Street,Motorbike,33.1,54.5,Cloudy
2023-04-27,11:00,North Junction,Car,31.1,32.1,Clear
2023-06-26,04:45,Central Ave,Bus,25.1,28.6,Clear
2023-07-02,15:15,Harbor Blvd,Car,27.4,47.8,Clear
2023-07-29,11:45,Harbor Blvd,Bus,11.2,42.9,Cloudy
2023-04-11,01:00,South Park,Car,42.5,12.6,Clear
2023-03-23,03:00,South Park,Truck,25.8,10.9,Cloudy
2023-01-07,09:00,Harbor Blvd,Motorbike,21.4,80.9,Clear
2023-10-23,14:30,University Rd,Bus,28.0,24.9,Clear
2023-07-13,07:15,University Rd,Car,22.7,47.1,Clear
2023-04-07,19:30,Riverside,Bus,3.0,93.8,Clear
2023-01-01,02:00,Market Street,Car,36.3,18.4,Clear
2023-11-18,08:15,South Park,Car,27.7,35.5,Clear
2023-08-14,09:45,Old Town,Car,21.7,68.4,Rain
2023-01-23,15:15,Market Street,Car,27.2,54.5,Cloudy
2023-06-04,04:30,South Park,Truck,31.2,17.5,Clear
2023-07-09,10:00,Industrial Zone,Car,34.4,40.6,Rain
2023-06-08,05:45,Central Ave,Motorbike,45.1,12.3,Clear
2023-07-02,22:15,North Junction,Motorbike,39.6,23.9,Clear
2023-05-03,04:30,University Rd,Bicycle,14.9,9.0,Clear
2023-04-16,17:15,Central Ave,Motorbike,23.8,77.2,Clear
2023-12-24,02:00,Riverside,Car,45.1,0.0,Clear
2023-05-03,23:00,Industrial Zone,Motorbike,30.1,42.6,Clear
2023-05-28,06:30,Harbor Blvd,Motorbike,46.7,11.0,Cloudy
